Anger,Fear,Joy,Sadness
0.69923,0.04,0.01,0.03
0.15,0.0021,0.5483,0.4445
0.0041,0.09,0.0038,0.69251
0.03,0.02,0.69825,0.07
0.07,0.05,0.0397,0.12
0.03,0.02,0.0055,0.02
0.6993,0.03,0.01,0.02
0.02,0.02,0.02,0.01
0.04,0.02,0.69804,0.13
0.03,0.02,0.01,0.01
0.02,0.02,0.6979,0.11
0.13,0.15,0.0048,0.69342
0.02,0.03,0.69783,0.1
0.12,0.11,0.17,0.0029
0.04,0.03,0.01,0.02
0.03,0.02,0.07,0.02
0.02,0.02,0.03,0.02
0.03,0.02,0.0023,0.03
0.0023,0.69615,0.03,0.13
0.03,0.03,0.13,0.02
0.69923,0.03,0.02,0.02
0.69902,0.08,0.01,0.01
0.69888,0.05,0.02,0.04
0.03,0.01,0.69776,0.16
0.02,0.02,0.03,0.01
0.02,0.01,0.02,0.01
0.69923,0.04,0.02,0.02
0.03,0.02,0.02,0.01
0.69923,0.03,0.02,0.02
0.6993,0.05,0.01,0.01
0.04,0.02,0.02,0.01
0.03,0.02,0.69825,0.11
0.02,0.02,0.01,0.01
0.69923,0.05,0.01,0.02
0.03,0.02,0.08,0.02
0.02,0.02,0.02,0.02
0.11,0.12,0.7659,0.2288
0.03,0.02,0.69839,0.07
0.03,0.02,0.69846,0.07
0.69916,0.07,0.01,0.02
0.02,0.02,0.02,0.01
0.69909,0.05,0.02,0.02
0.03,0.02,0.03,0.02
0.03,0.03,0.01,0.01
0.69909,0.03,0.02,0.05
0.02,0.01,0.02,0.01
0.02,0.02,0.02,0.01
0.68775,0.0111,0.13,0.05
0.7637,0.0022,0.0029,0.227
0.05,0.01,0.69818,0.09
0.16,0.69636,0.08,0.14
0.69916,0.03,0.02,0.04
0.6993,0.04,0.01,0.01
0.03,0.04,0.01,0.01
0.02,0.01,0.02,0.01
0.03,0.02,0.12,0.02
0.03,0.02,0.01,0.02
0.69895,0.03,0.04,0.02
0.69916,0.03,0.02,0.02
0.2913,0.7059,0.06,0.06
0.69916,0.03,0.02,0.04
0.03,0.02,0.69825,0.06
0.69902,0.05,0.02,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.01
0.0023,0.19,0.0034,0.69237
0.6993,0.03,0.02,0.02
0.0023,0.69615,0.07,0.14
0.02,0.02,0.11,0.02
0.03,0.02,0.69671,0.0033
0.03,0.02,0.07,0.02
0.03,0.03,0.05,0.02
0.69909,0.05,0.01,0.03
0.05,0.03,0.02,0.01
0.6993,0.03,0.01,0.02
0.15,0.16,0.0039,0.69377
0.69937,0.03,0.01,0.02
0.6993,0.05,0.01,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.04,0.02
0.17,0.69657,0.05,0.11
0.69909,0.03,0.01,0.05
0.03,0.03,0.02,0.02
0.307,0.6888,0.06,0.11
0.02,0.02,0.04,0.02
0.03,0.02,0.69776,0.17
0.69895,0.04,0.05,0.03
0.02,0.02,0.02,0.01
0.69909,0.03,0.02,0.03
0.69909,0.03,0.03,0.02
0.69923,0.03,0.02,0.02
0.6993,0.05,0.01,0.01
0.02,0.02,0.02,0.02
0.02,0.01,0.04,0.01
0.04,0.04,0.0038,0.05
0.69923,0.04,0.01,0.03
0.05,0.02,0.03,0.02
0.02,0.01,0.02,0.01
0.02,0.02,0.02,0.02
0.18,0.69692,0.05,0.09
0.02,0.02,0.03,0.02
0.17,0.69489,0.1,0.0028
0.03,0.01,0.69846,0.06
0.02,0.02,0.02,0.01
0.6993,0.03,0.02,0.02
0.02,0.03,0.11,0.02
0.02,0.02,0.15,0.02
0.03,0.02,0.69818,0.1
0.69895,0.06,0.02,0.01
0.15,0.69685,0.07,0.08
0.69909,0.03,0.01,0.04
0.03,0.01,0.69839,0.07
0.16,0.15,0.258,0.7356
0.02,0.02,0.03,0.01
0.69923,0.05,0.01,0.02
0.03,0.02,0.69804,0.14
0.03,0.01,0.69853,0.07
0.02,0.03,0.06,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.01
0.03,0.02,0.69825,0.11
0.69923,0.05,0.02,0.01
0.6993,0.04,0.01,0.02
0.03,0.03,0.02,0.01
0.02,0.02,0.02,0.01
0.03,0.03,0.15,0.01
0.0284,0.67858,0.05,0.06
0.6993,0.03,0.01,0.02
0.03,0.02,0.69832,0.07
0.4103,0.5864,0.06,0.09
0.69909,0.04,0.02,0.02
0.03,0.02,0.07,0.02
0.69923,0.03,0.02,0.02
0.03,0.02,0.06,0.02
0.6986,0.07,0.01,0.09
0.03,0.02,0.03,0.02
0.03,0.06,0.05,0.02
0.03,0.01,0.69839,0.06
0.6993,0.03,0.01,0.02
0.01,0.01,0.02,0.01
0.075,0.64526,0.06,0.07
0.0037,0.6951,0.07,0.14
0.69895,0.06,0.01,0.05
0.02,0.01,0.02,0.01
0.03,0.02,0.09,0.02
0.69902,0.03,0.02,0.04
0.69923,0.03,0.02,0.02
0.07,0.03,0.06,0.02
0.69909,0.04,0.02,0.04
0.02,0.02,0.09,0.01
0.13,0.14,0.6783,0.3159
0.03,0.05,0.05,0.02
0.17,0.15,0.0036,0.69377
0.03,0.03,0.06,0.02
0.16,0.18,0.0037,0.69342
0.03,0.02,0.04,0.03
0.03,0.02,0.69832,0.1
0.0595,0.65632,0.05,0.07
0.15,0.69615,0.07,0.16
0.02,0.02,0.08,0.02
0.19,0.69685,0.06,0.08
0.16,0.69671,0.09,0.1
0.69734,0.04,0.03,0.0021
0.02,0.02,0.02,0.02
0.01,0.02,0.04,0.01
0.13,0.69615,0.07,0.18
0.02,0.02,0.02,0.02
0.02,0.03,0.03,0.02
0.12,0.002,0.3162,0.0024
0.0035,0.12,0.0032,0.693
0.04,0.03,0.0024,0.04
0.69888,0.03,0.02,0.07
0.03,0.02,0.6979,0.12
0.14,0.19,0.5568,0.4365
0.02,0.02,0.02,0.02
0.02,0.02,0.1,0.02
0.13,0.69636,0.09,0.12
0.02,0.02,0.02,0.01
0.03,0.02,0.69489,0.0057
0.03,0.02,0.05,0.02
0.03,0.02,0.06,0.02
0.69909,0.03,0.02,0.02
0.02,0.02,0.02,0.02
0.03,0.03,0.02,0.02
0.16,0.69608,0.06,0.09
0.02,0.02,0.02,0.01
0.14,0.6965,0.07,0.15
0.6993,0.03,0.02,0.02
0.03,0.02,0.69846,0.07
0.11,0.69559,0.1,0.14
0.69923,0.03,0.02,0.02
0.0035,0.6958,0.05,0.08
0.03,0.01,0.02,0.01
0.01,0.02,0.03,0.01
0.02,0.02,0.02,0.01
0.03,0.02,0.69825,0.05
0.6993,0.03,0.01,0.02
0.15,0.14,0.5773,0.4165
0.02,0.01,0.69839,0.09
0.1311,0.865,0.06,0.12
0.64547,0.0756,0.04,0.03
0.02,0.03,0.06,0.02
0.05,0.02,0.6965,0.17
0.03,0.02,0.02,0.02
0.69937,0.04,0.01,0.02
0.03,0.02,0.69839,0.07
0.03,0.02,0.01,0.01
0.02,0.02,0.01,0.02
0.02,0.01,0.11,0.01
0.69923,0.03,0.02,0.03
0.69902,0.04,0.02,0.02
0.69902,0.03,0.03,0.05
0.17,0.69685,0.06,0.09
0.19,0.6965,0.09,0.08
0.69888,0.07,0.02,0.02
0.02,0.02,0.01,0.01
0.69923,0.05,0.01,0.02
0.1715,0.8255,0.04,0.07
0.03,0.04,0.06,0.02
0.69881,0.03,0.03,0.03
0.7277,0.269,0.06,0.09
0.03,0.02,0.02,0.02
0.69923,0.03,0.02,0.02
0.17,0.69685,0.05,0.08
0.02,0.01,0.02,0.01
0.69923,0.03,0.02,0.02
0.02,0.02,0.04,0.01
0.69055,0.0124,0.02,0.01
0.02,0.02,0.03,0.02
0.04,0.03,0.09,0.02
0.69916,0.05,0.01,0.04
0.69916,0.03,0.02,0.02
0.8723,0.1258,0.03,0.05
0.02,0.02,0.03,0.02
0.6993,0.04,0.01,0.02
0.02,0.02,0.02,0.01
0.69853,0.03,0.04,0.04
0.69923,0.06,0.01,0.01
0.03,0.02,0.69762,0.1
0.02,0.02,0.04,0.02
0.04,0.02,0.69797,0.11
0.03,0.02,0.03,0.02
0.02,0.03,0.07,0.02
0.02,0.02,0.01,0.02
0.02,0.02,0.02,0.02
0.04,0.03,0.69811,0.05
0.03,0.02,0.08,0.02
0.03,0.02,0.69846,0.07
0.69902,0.08,0.01,0.02
0.02,0.02,0.02,0.01
0.03,0.03,0.69811,0.09
0.05,0.03,0.09,0.02
0.02,0.02,0.02,0.01
0.19,0.13,0.0031,0.69412
0.69916,0.06,0.01,0.01
0.03,0.03,0.08,0.02
0.69825,0.13,0.03,0.03
0.02,0.02,0.11,0.02
0.69916,0.04,0.02,0.03
0.0022,0.13,0.0028,0.69433
0.03,0.02,0.02,0.01
0.6993,0.04,0.01,0.02
0.69909,0.05,0.01,0.04
0.03,0.02,0.69846,0.06
0.1092,0.8881,0.03,0.07
0.0031,0.69622,0.04,0.07
0.6993,0.04,0.01,0.02
0.02,0.02,0.02,0.01
0.05,0.03,0.02,0.01
0.6993,0.04,0.01,0.03
0.03,0.02,0.69846,0.07
0.69923,0.04,0.02,0.02
0.05,0.04,0.06,0.02
0.02,0.02,0.01,0.01
0.04,0.02,0.69657,0.06
0.03,0.02,0.06,0.02
0.02,0.02,0.03,0.02
0.09,0.09,0.0891,0.11
0.02,0.02,0.02,0.02
0.69916,0.04,0.01,0.04
0.69888,0.08,0.02,0.01
0.04,0.02,0.05,0.02
0.69888,0.04,0.02,0.04
0.03,0.01,0.69825,0.09
0.1617,0.8356,0.04,0.07
0.02,0.02,0.15,0.01
0.15,0.69545,0.1,0.19
0.69916,0.04,0.02,0.02
0.02,0.02,0.03,0.02
0.02,0.03,0.09,0.02
0.6993,0.04,0.01,0.02
0.02,0.02,0.02,0.02
0.12,0.13,0.756,0.2386
0.69909,0.04,0.02,0.03
0.69923,0.03,0.01,0.03
0.03,0.03,0.08,0.02
0.14,0.16,0.6327,0.3604
0.69909,0.03,0.02,0.02
0.6993,0.03,0.02,0.02
0.08,0.17,0.06,0.05
0.69937,0.04,0.01,0.01
0.69895,0.03,0.04,0.03
0.69496,0.0065,0.01,0.02
0.03,0.02,0.1,0.02
0.04,0.03,0.69818,0.05
0.04,0.04,0.1,0.03
0.7938,0.2037,0.05,0.07
0.69923,0.03,0.02,0.02
0.8511,0.1468,0.04,0.06
0.69902,0.07,0.01,0.02
0.03,0.03,0.07,0.02
0.17,0.11,0.0053,0.69293
0.69923,0.04,0.01,0.02
0.69923,0.03,0.02,0.03
0.69923,0.03,0.01,0.02
0.03,0.02,0.04,0.02
0.6993,0.04,0.01,0.01
0.02,0.02,0.07,0.01
0.69923,0.03,0.02,0.03
0.69923,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.04,0.04,0.07,0.02
0.02,0.02,0.02,0.01
0.69937,0.03,0.01,0.02
0.03,0.03,0.07,0.02
0.69923,0.04,0.01,0.02
0.69909,0.07,0.01,0.02
0.02,0.02,0.03,0.02
0.69916,0.04,0.02,0.02
0.69776,0.06,0.07,0.02
0.69909,0.06,0.01,0.01
0.6993,0.03,0.01,0.02
0.69916,0.06,0.01,0.02
0.02,0.02,0.1,0.02
0.03,0.02,0.69825,0.06
0.04,0.02,0.69818,0.05
0.12,0.12,0.8029,0.0035
0.02,0.03,0.07,0.02
0.02,0.02,0.01,0.02
0.15,0.69671,0.06,0.1
0.17,0.6958,0.12,0.17
0.16,0.05,0.65149,0.12
0.03,0.02,0.69825,0.08
0.02,0.01,0.03,0.01
0.69923,0.03,0.02,0.02
0.69895,0.03,0.03,0.03
0.6993,0.03,0.01,0.02
0.03,0.01,0.69846,0.07
0.02,0.02,0.03,0.02
0.03,0.03,0.19,0.02
0.03,0.02,0.06,0.02
0.02,0.01,0.03,0.01
0.03,0.03,0.07,0.02
0.02,0.02,0.04,0.01
0.03,0.02,0.02,0.02
0.69909,0.03,0.02,0.03
0.02,0.02,0.01,0.01
0.02,0.02,0.01,0.01
0.03,0.02,0.69825,0.11
0.03,0.02,0.01,0.02
0.02,0.03,0.09,0.02
0.0031,0.69622,0.04,0.08
0.02,0.03,0.02,0.01
0.07,0.11,0.04,0.05
0.69909,0.03,0.02,0.02
0.17,0.69692,0.05,0.09
0.03,0.02,0.02,0.02
0.02,0.02,0.03,0.02
0.03,0.02,0.11,0.02
0.02,0.02,0.04,0.01
0.69923,0.04,0.01,0.02
0.6993,0.04,0.01,0.03
0.02,0.02,0.02,0.01
0.69923,0.03,0.02,0.02
0.69923,0.04,0.01,0.02
0.0031,0.69601,0.04,0.08
0.02,0.04,0.12,0.02
0.69916,0.03,0.02,0.02
0.03,0.02,0.02,0.01
0.03,0.01,0.02,0.02
0.0045,0.69496,0.04,0.08
0.03,0.02,0.6979,0.17
0.16,0.13,0.0058,0.69244
0.02,0.02,0.08,0.02
0.07,0.02,0.08,0.02
0.69916,0.03,0.02,0.02
0.03,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.05,0.09,0.1,0.03
0.002,0.69629,0.08,0.13
0.11,0.06,0.2749,0.11
0.0177,0.17,0.2876,0.17
0.69923,0.04,0.02,0.03
0.002,0.69636,0.07,0.13
0.02,0.02,0.02,0.02
0.03,0.02,0.02,0.02
0.6993,0.03,0.01,0.02
0.69923,0.05,0.01,0.02
0.02,0.01,0.69811,0.14
0.02,0.02,0.03,0.01
0.69923,0.04,0.01,0.02
0.69902,0.03,0.02,0.03
0.02,0.02,0.1,0.02
0.03,0.01,0.69832,0.07
0.09,0.05,0.831,0.15
0.67095,0.07,0.14,0.0374
0.69923,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.03,0.01
0.0026,0.08,0.0087,0.69034
0.02,0.01,0.69818,0.09
0.14,0.05,0.0252,0.04
0.02,0.03,0.08,0.02
0.06,0.04,0.0635,0.06
0.02,0.02,0.02,0.01
0.02,0.02,0.01,0.01
0.69916,0.03,0.03,0.04
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.02
0.03,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.02
0.17,0.16,0.1454,0.8484
0.02,0.02,0.02,0.01
0.06,0.05,0.0755,0.07
0.02,0.02,0.07,0.02
0.03,0.03,0.01,0.01
0.69727,0.0033,0.01,0.02
0.69916,0.03,0.02,0.03
0.69909,0.08,0.01,0.02
0.18,0.14,0.0033,0.69405
0.06,0.02,0.69804,0.05
0.69916,0.03,0.02,0.03
0.02,0.03,0.11,0.02
0.69937,0.03,0.01,0.02
0.02,0.02,0.12,0.02
0.15,0.69622,0.07,0.13
0.69923,0.03,0.01,0.03
0.02,0.02,0.05,0.01
0.02,0.02,0.13,0.01
0.69923,0.03,0.02,0.02
0.03,0.08,0.04,0.02
0.04,0.02,0.02,0.02
0.16,0.69678,0.08,0.09
0.12,0.14,0.689,0.3052
0.05,0.03,0.03,0.03
0.69916,0.06,0.01,0.02
0.6193,0.0021,0.0039,0.3693
0.03,0.02,0.02,0.01
0.69916,0.03,0.01,0.04
0.02,0.02,0.02,0.02
0.69937,0.03,0.01,0.02
0.14,0.69636,0.09,0.14
0.08,0.03,0.65821,0.11
0.69923,0.06,0.01,0.01
0.03,0.02,0.69811,0.12
0.02,0.02,0.03,0.02
0.69923,0.04,0.01,0.02
0.5162,0.4805,0.04,0.08
0.0026,0.6965,0.04,0.06
0.16,0.69636,0.08,0.13
0.02,0.02,0.04,0.01
0.1295,0.8668,0.07,0.1
0.6993,0.05,0.01,0.01
0.02,0.02,0.01,0.01
0.02,0.02,0.02,0.01
0.69916,0.03,0.02,0.02
0.03,0.03,0.06,0.02
0.68418,0.0211,0.03,0.03
0.03,0.01,0.69846,0.06
0.02,0.02,0.12,0.02
0.69937,0.03,0.02,0.01
0.03,0.02,0.69825,0.05
0.03,0.02,0.08,0.02
0.69916,0.04,0.01,0.03
0.69916,0.03,0.01,0.05
0.03,0.02,0.69839,0.06
0.02,0.01,0.69846,0.06
0.02,0.02,0.02,0.01
0.03,0.04,0.07,0.02
0.02,0.03,0.08,0.01
0.02,0.02,0.02,0.01
0.18,0.69503,0.11,0.16
0.03,0.01,0.69839,0.09
0.69923,0.05,0.01,0.02
0.02,0.05,0.07,0.02
0.69804,0.08,0.02,0.08
0.04,0.02,0.69832,0.06
0.69937,0.04,0.01,0.02
0.03,0.02,0.69832,0.06
0.17,0.04,0.68194,0.0021
0.02,0.02,0.01,0.01
0.69909,0.03,0.02,0.05
0.6993,0.03,0.02,0.02
0.69909,0.04,0.02,0.02
0.69937,0.03,0.01,0.02
0.03,0.03,0.09,0.02
0.01,0.03,0.02,0.01
0.6993,0.03,0.02,0.02
0.02,0.01,0.03,0.01
0.03,0.03,0.06,0.02
0.69888,0.07,0.02,0.02
0.03,0.04,0.08,0.02
0.69923,0.04,0.02,0.01
0.69916,0.02,0.02,0.03
0.69888,0.03,0.04,0.02
0.6993,0.04,0.01,0.02
0.02,0.02,0.1,0.02
0.6993,0.03,0.01,0.02
0.02,0.03,0.69741,0.13
0.69916,0.03,0.02,0.03
0.69937,0.03,0.01,0.02
0.05,0.03,0.06,0.02
0.03,0.02,0.01,0.01
0.02,0.02,0.03,0.01
0.0027,0.69657,0.04,0.06
0.02,0.05,0.12,0.03
0.02,0.02,0.02,0.01
0.69839,0.03,0.03,0.07
0.69937,0.03,0.01,0.02
0.8876,0.1105,0.04,0.04
0.02,0.02,0.02,0.01
0.002,0.14,0.0031,0.69384
0.03,0.03,0.69825,0.07
0.69902,0.03,0.02,0.04
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.03,0.01,0.03,0.01
0.69909,0.04,0.02,0.02
0.0027,0.14,0.0023,0.69426
0.02,0.01,0.03,0.01
0.69909,0.06,0.02,0.02
0.02,0.02,0.03,0.02
0.17,0.15,0.0037,0.69377
0.02,0.02,0.02,0.01
0.69937,0.04,0.01,0.02
0.07,0.12,0.05,0.04
0.69902,0.04,0.02,0.02
0.2469,0.0021,0.0045,0.7411
0.69916,0.02,0.02,0.03
0.69923,0.04,0.02,0.02
0.69923,0.03,0.02,0.02
0.03,0.04,0.09,0.02
0.69895,0.05,0.02,0.02
0.02,0.02,0.02,0.01
0.69916,0.04,0.03,0.02
0.16,0.15,0.2472,0.7456
0.0025,0.18,0.0023,0.69398
0.66829,0.0436,0.02,0.03
0.69916,0.04,0.02,0.01
0.02,0.02,0.02,0.01
0.69888,0.04,0.02,0.07
0.02,0.01,0.03,0.01
0.02,0.01,0.69839,0.08
0.04,0.02,0.69825,0.06
0.02,0.02,0.01,0.01
0.69923,0.04,0.01,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.06,0.03
0.13,0.0027,0.7248,0.0041
0.02,0.01,0.02,0.01
0.6993,0.03,0.01,0.02
0.69923,0.03,0.02,0.02
0.69916,0.04,0.01,0.04
0.6993,0.03,0.01,0.02
0.7974,0.2001,0.04,0.06
0.69909,0.03,0.03,0.02
0.0022,0.11,0.0042,0.69349
0.02,0.02,0.69832,0.09
0.16,0.69713,0.05,0.08
0.03,0.01,0.69293,0.18
0.02,0.02,0.03,0.02
0.6993,0.05,0.01,0.02
0.03,0.02,0.01,0.02
0.03,0.02,0.69762,0.18
0.01,0.02,0.04,0.01
0.02,0.03,0.09,0.02
0.01,0.02,0.06,0.01
0.02,0.02,0.02,0.01
0.02,0.02,0.03,0.02
0.04,0.03,0.02,0.01
0.02,0.02,0.03,0.03
0.6993,0.03,0.01,0.02
0.17,0.69699,0.06,0.07
0.7327,0.2649,0.04,0.07
0.69923,0.04,0.01,0.03
0.02,0.02,0.02,0.02
0.11,0.09,0.7811,0.2141
0.69916,0.04,0.01,0.04
0.69916,0.03,0.02,0.04
0.15,0.69671,0.06,0.1
0.003,0.6958,0.04,0.06
0.02,0.01,0.05,0.02
0.69916,0.04,0.02,0.02
0.0025,0.11,0.0041,0.69328
0.0033,0.6951,0.06,0.19
0.02,0.02,0.02,0.01
0.69916,0.03,0.03,0.03
0.69846,0.04,0.02,0.11
0.02,0.02,0.03,0.02
0.04,0.05,0.05,0.02
0.69902,0.09,0.01,0.01
0.02,0.02,0.09,0.02
0.69916,0.03,0.02,0.03
0.69916,0.03,0.01,0.04
0.03,0.02,0.69839,0.07
0.03,0.02,0.69804,0.05
0.02,0.02,0.04,0.01
0.02,0.02,0.02,0.01
0.03,0.02,0.69804,0.12
0.69909,0.04,0.02,0.01
0.02,0.04,0.09,0.02
0.02,0.01,0.03,0.01
0.02,0.02,0.02,0.02
0.6993,0.03,0.01,0.02
0.03,0.04,0.69769,0.15
0.01,0.02,0.04,0.01
0.69923,0.04,0.01,0.02
0.6993,0.03,0.02,0.02
0.02,0.01,0.02,0.01
0.43,0.5667,0.07,0.07
0.19,0.69685,0.05,0.1
0.6993,0.05,0.01,0.01
0.69923,0.04,0.01,0.03
0.18,0.15,0.2332,0.7602
0.02,0.06,0.12,0.03
0.15,0.15,0.5277,0.4656
0.6993,0.03,0.02,0.02
0.69916,0.06,0.01,0.02
0.13,0.15,0.6439,0.3499
0.03,0.01,0.04,0.01
0.17,0.15,0.4004,0.593
0.1,0.002,0.1,0.08
0.03,0.02,0.13,0.03
0.03,0.02,0.69832,0.11
0.02,0.01,0.05,0.02
0.16,0.6965,0.09,0.08
0.02,0.03,0.02,0.02
0.8471,0.1503,0.05,0.06
0.69923,0.03,0.01,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.1,0.02
0.02,0.01,0.02,0.01
0.03,0.02,0.69839,0.07
0.14,0.13,0.6976,0.2963
0.69769,0.0026,0.02,0.01
0.07,0.08,0.0574,0.1
0.69895,0.02,0.03,0.04
0.69923,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.69902,0.03,0.02,0.03
0.15,0.69692,0.05,0.09
0.69937,0.03,0.01,0.01
0.282,0.7137,0.06,0.1
0.03,0.02,0.09,0.02
0.69902,0.03,0.02,0.02
0.03,0.02,0.69825,0.08
0.02,0.01,0.03,0.02
0.69902,0.05,0.01,0.05
0.6993,0.04,0.01,0.02
0.15,0.69685,0.06,0.1
0.11,0.02,0.14,0.03
0.69923,0.04,0.01,0.03
0.02,0.02,0.02,0.01
0.04,0.02,0.69825,0.06
0.69923,0.04,0.02,0.02
0.69895,0.06,0.01,0.05
0.69909,0.05,0.01,0.01
0.02,0.02,0.02,0.02
0.03,0.03,0.06,0.02
0.02,0.03,0.02,0.01
0.12,0.18,0.7219,0.0029
0.69832,0.1,0.06,0.02
0.19,0.69685,0.04,0.08
0.03,0.03,0.14,0.01
0.02,0.01,0.04,0.02
0.02,0.02,0.03,0.01
0.69664,0.04,0.0022,0.05
0.03,0.02,0.03,0.01
0.07,0.02,0.05,0.02
0.03,0.02,0.69832,0.09
0.05,0.11,0.05,0.03
0.02,0.02,0.02,0.01
0.69923,0.03,0.02,0.03
0.69923,0.04,0.01,0.04
0.69895,0.03,0.02,0.03
0.18,0.69622,0.06,0.13
0.02,0.03,0.06,0.02
0.6993,0.03,0.01,0.02
0.03,0.02,0.69839,0.08
0.1,0.06,0.244,0.1
0.02,0.01,0.69853,0.06
0.6993,0.04,0.01,0.02
0.69895,0.03,0.02,0.03
0.69909,0.02,0.02,0.04
0.06,0.04,0.1,0.03
0.03,0.02,0.01,0.01
0.03,0.02,0.02,0.02
0.01,0.03,0.03,0.01
0.03,0.01,0.69769,0.13
0.69909,0.04,0.02,0.02
0.0488,0.0045,0.5398,0.0127
0.69937,0.04,0.01,0.01
0.03,0.02,0.01,0.01
0.69923,0.03,0.02,0.02
0.12,0.69671,0.07,0.14
0.6993,0.05,0.01,0.01
0.69923,0.04,0.01,0.02
0.69923,0.03,0.01,0.02
0.8579,0.16,0.0024,0.1349
0.69902,0.04,0.01,0.06
0.6993,0.04,0.01,0.01
0.69874,0.09,0.01,0.05
0.03,0.04,0.04,0.02
0.03,0.03,0.07,0.02
0.02,0.01,0.03,0.01
0.13,0.69629,0.07,0.13
0.03,0.02,0.03,0.03
0.0048,0.69524,0.03,0.07
0.1,0.08,0.0742,0.15
0.6993,0.03,0.02,0.02
0.14,0.06,0.0022,0.04
0.03,0.02,0.69783,0.18
0.69902,0.04,0.02,0.02
0.03,0.03,0.1,0.02
0.69895,0.04,0.03,0.03
0.03,0.02,0.69832,0.06
0.03,0.03,0.11,0.02
0.02,0.03,0.02,0.02
0.03,0.02,0.05,0.04
0.04,0.02,0.02,0.02
0.02,0.03,0.03,0.01
0.69923,0.03,0.01,0.02
0.69923,0.05,0.02,0.01
0.69923,0.05,0.02,0.01
0.03,0.02,0.06,0.02
0.69923,0.02,0.02,0.03
0.6993,0.03,0.02,0.02
0.03,0.03,0.06,0.02
0.02,0.01,0.04,0.01
0.69923,0.03,0.01,0.02
0.69916,0.04,0.01,0.03
0.09,0.12,0.8266,0.1679
0.02,0.04,0.12,0.04
0.04,0.02,0.05,0.02
0.02,0.06,0.04,0.03
0.03,0.02,0.01,0.01
0.02,0.03,0.03,0.01
0.02,0.02,0.03,0.01
0.02,0.02,0.08,0.01
0.69314,0.06,0.04,0.0079
0.02,0.02,0.02,0.02
0.6993,0.03,0.02,0.02
0.02,0.02,0.03,0.01
0.02,0.02,0.01,0.01
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.69923,0.03,0.02,0.02
0.69937,0.04,0.01,0.01
0.05,0.02,0.69811,0.06
0.06,0.05,0.14,0.02
0.1767,0.8204,0.04,0.07
0.02,0.02,0.08,0.02
0.02,0.01,0.13,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.01,0.01
0.02,0.02,0.02,0.02
0.69909,0.03,0.02,0.03
0.03,0.03,0.08,0.02
0.0867,0.63742,0.06,0.06
0.69923,0.03,0.02,0.02
0.02,0.01,0.69846,0.06
0.69902,0.04,0.02,0.02
0.02,0.02,0.1,0.02
0.69923,0.03,0.02,0.02
0.5969,0.4002,0.06,0.07
0.69909,0.05,0.01,0.04
0.03,0.02,0.02,0.01
0.02,0.01,0.03,0.01
0.02,0.02,0.04,0.02
0.02,0.02,0.07,0.02
0.69874,0.07,0.02,0.02
0.14,0.69671,0.06,0.08
0.69496,0.04,0.0026,0.08
0.69846,0.04,0.06,0.03
0.03,0.02,0.09,0.02
0.0023,0.11,0.0028,0.69447
0.69909,0.03,0.02,0.03
0.02,0.02,0.02,0.01
0.69923,0.03,0.02,0.03
0.69853,0.03,0.03,0.02
0.03,0.02,0.69811,0.13
0.002,0.12,0.095,0.8992
0.02,0.02,0.03,0.01
0.04,0.02,0.02,0.01
0.6993,0.04,0.01,0.01
0.08,0.05,0.1264,0.09
0.04,0.01,0.69706,0.0027
0.69916,0.03,0.02,0.03
0.69923,0.03,0.01,0.02
0.04,0.02,0.02,0.01
0.69916,0.03,0.02,0.03
0.0042,0.08,0.004,0.6923
0.03,0.03,0.03,0.01
0.0039,0.1,0.0027,0.69349
0.0036,0.69573,0.04,0.08
0.0024,0.69573,0.12,0.13
0.6993,0.04,0.01,0.02
0.02,0.01,0.03,0.01
0.03,0.02,0.69818,0.06
0.02,0.02,0.02,0.01
0.0029,0.1,0.0031,0.69384
0.02,0.02,0.02,0.02
0.69923,0.03,0.02,0.02
0.17,0.15,0.2895,0.704
0.03,0.01,0.02,0.01
0.0067,0.69391,0.03,0.07
0.69937,0.03,0.01,0.02
0.69916,0.07,0.01,0.01
0.69923,0.03,0.02,0.02
0.69916,0.03,0.02,0.03
0.6993,0.03,0.01,0.02
0.6993,0.03,0.02,0.02
0.02,0.04,0.05,0.02
0.15,0.69657,0.07,0.09
0.69909,0.04,0.02,0.03
0.02,0.02,0.02,0.02
0.18,0.18,0.0032,0.69335
0.03,0.02,0.69839,0.08
0.03,0.04,0.04,0.02
0.02,0.02,0.02,0.01
0.69909,0.03,0.02,0.03
0.69902,0.03,0.02,0.02
0.02,0.01,0.02,0.01
