"Anger","Fear","Joy","Sadness"
"0.4","0.559","0.413","0.425"
"0.221","0.42","0.506","0.42"
"0.506","0.617","0.195","0.641"
"0.559","0.671","0.205","0.624"
"0.39","0.452","0.29","0.486"
"0.543","0.481","0.169","0.561"
"0.559","0.627","0.342","0.574"
"0.506","0.641","0.179","0.753"
"0.417","0.486","0.374","0.506"
"0.178","0.178","0.601","0.247"
"0.435","0.438","0.273","0.4"
"0.375","0.482","0.272","0.429"
"0.486","0.592","0.137","0.621"
"0.509","0.639","0.207","0.577"
"0.501","0.615","0.286","0.587"
"0.381","0.539","0.239","0.575"
"0.342","0.555","0.362","0.557"
"0.157","0.247","0.823","0.232"
"0.338","0.433","0.319","0.384"
"0.585","0.547","0.123","0.5"
"0.463","0.546","0.286","0.568"
"0.371","0.442","0.263","0.448"
"0.537","0.592","0.261","0.636"
"0.357","0.458","0.286","0.504"
"0.36","0.371","0.341","0.347"
"0.29","0.375","0.54","0.42"
"0.371","0.338","0.369","0.386"
"0.51","0.502","0.173","0.554"
"0.585","0.682","0.29","0.762"
"0.532","0.488","0.401","0.503"
"0.497","0.61","0.135","0.671"
"0.572","0.602","0.23","0.518"
"0.71","0.704","0.118","0.897"
"0.273","0.374","0.464","0.381"
"0.393","0.7","0.341","0.53"
"0.503","0.687","0.46","0.619"
"0.561","0.689","0.309","0.782"
"0.163","0.149","0.651","0.285"
"0.435","0.486","0.351","0.404"
"0.362","0.258","0.298","0.342"
"0.435","0.62","0.184","0.505"
"0.42","0.464","0.538","0.486"
"0.434","0.425","0.406","0.492"
"0.334","0.337","0.55","0.261"
"0.499","0.448","0.196","0.442"
"0.552","0.499","0.398","0.486"
"0.327","0.216","0.351","0.249"
"0.551","0.759","0.123","0.781"
"0.339","0.246","0.554","0.216"
"0.298","0.606","0.544","0.349"
"0.23","0.25","0.526","0.248"
"0.393","0.368","0.174","0.398"
"0.525","0.619","0.138","0.717"
"0.307","0.431","0.561","0.396"
"0.366","0.44","0.404","0.333"
"0.38","0.603","0.356","0.468"
"0.448","0.448","0.29","0.544"
"0.389","0.543","0.392","0.484"
"0.457","0.547","0.252","0.624"
"0.571","0.744","0.146","0.845"
"0.462","0.621","0.349","0.61"
"0.165","0.236","0.757","0.209"
"0.353","0.324","0.379","0.294"
"0.466","0.458","0.241","0.455"
"0.296","0.33","0.316","0.306"
"0.465","0.599","0.362","0.563"
"0.431","0.673","0.194","0.701"
"0.323","0.419","0.476","0.372"
"0.277","0.32","0.384","0.423"
"0.237","0.312","0.512","0.29"
"0.443","0.395","0.44","0.388"
"0.52","0.475","0.368","0.49"
"0.42","0.516","0.435","0.533"
"0.412","0.564","0.301","0.557"
"0.445","0.331","0.208","0.413"
"0.561","0.72","0.118","0.788"
"0.474","0.682","0.11","0.704"
"0.362","0.448","0.433","0.334"
"0.25","0.317","0.565","0.298"
"0.538","0.686","0.209","0.705"
"0.302","0.419","0.5","0.38"
"0.575","0.814","0.244","0.656"
"0.443","0.455","0.403","0.516"
"0.532","0.688","0.269","0.682"
"0.592","0.623","0.193","0.877"
"0.445","0.481","0.316","0.489"
"0.37","0.478","0.291","0.567"
"0.503","0.525","0.37","0.497"
"0.424","0.58","0.166","0.658"
"0.171","0.257","0.629","0.309"
"0.294","0.269","0.462","0.274"
"0.346","0.52","0.23","0.57"
"0.334","0.279","0.548","0.278"
"0.304","0.328","0.443","0.344"
"0.362","0.316","0.271","0.39"
"0.356","0.467","0.243","0.44"
"0.274","0.361","0.497","0.3"
"0.393","0.506","0.298","0.488"
"0.268","0.239","0.607","0.328"
"0.295","0.319","0.348","0.278"
"0.595","0.599","0.34","0.569"
"0.31","0.335","0.473","0.296"
"0.502","0.551","0.383","0.485"
"0.49","0.577","0.409","0.559"
"0.457","0.596","0.246","0.53"
"0.5","0.415","0.319","0.431"
"0.304","0.292","0.493","0.304"
"0.472","0.627","0.208","0.696"
"0.344","0.506","0.484","0.423"
"0.512","0.787","0.364","0.691"
"0.508","0.598","0.145","0.606"
"0.401","0.684","0.282","0.538"
"0.215","0.11","0.626","0.202"
"0.265","0.328","0.541","0.214"
"0.445","0.569","0.4","0.579"
"0.528","0.717","0.168","0.764"
"0.521","0.685","0.371","0.681"
"0.702","0.499","0.132","0.636"
"0.653","0.536","0.021","0.586"
"0.417","0.496","0.332","0.581"
"0.447","0.507","0.358","0.482"
"0.291","0.386","0.594","0.264"
"0.51","0.508","0.323","0.504"
"0.446","0.666","0.213","0.683"
"0.376","0.441","0.327","0.418"
"0.471","0.497","0.154","0.505"
"0.465","0.588","0.128","0.622"
"0.311","0.469","0.476","0.443"
"0.685","0.476","0.176","0.523"
"0.398","0.528","0.314","0.386"
"0.499","0.608","0.199","0.724"
"0.257","0.178","0.472","0.268"
"0.35","0.412","0.329","0.403"
"0.338","0.365","0.581","0.318"
"0.509","0.632","0.217","0.622"
"0.352","0.341","0.408","0.383"
"0.536","0.661","0.182","0.608"
"0.352","0.384","0.411","0.49"
"0.391","0.631","0.191","0.5"
"0.442","0.558","0.266","0.539"
"0.248","0.289","0.55","0.309"
"0.58","0.589","0.056","0.756"
"0.473","0.645","0.255","0.72"
"0.545","0.546","0.282","0.608"
"0.49","0.561","0.375","0.526"
"0.468","0.806","0.324","0.698"
"0.494","0.526","0.137","0.496"
"0.443","0.658","0.297","0.476"
"0.361","0.407","0.423","0.38"
"0.293","0.26","0.674","0.266"
"0.536","0.719","0.159","0.697"
"0.232","0.242","0.46","0.196"
"0.477","0.746","0.151","0.746"
"0.36","0.412","0.245","0.499"
"0.195","0.211","0.666","0.274"
"0.398","0.334","0.476","0.404"
"0.585","0.707","0.282","0.632"
"0.608","0.734","0.189","0.855"
"0.335","0.458","0.492","0.444"
"0.394","0.498","0.269","0.517"
"0.267","0.261","0.509","0.248"
"0.207","0.299","0.559","0.357"
"0.291","0.253","0.397","0.344"
"0.393","0.419","0.268","0.444"
"0.479","0.546","0.262","0.577"
"0.49","0.634","0.372","0.557"
"0.426","0.535","0.367","0.478"
"0.468","0.635","0.297","0.551"
"0.442","0.519","0.29","0.473"
"0.406","0.55","0.294","0.558"
"0.548","0.711","0.255","0.679"
"0.408","0.724","0.136","0.692"
"0.405","0.649","0.289","0.589"
"0.191","0.176","0.551","0.272"
"0.282","0.234","0.496","0.297"
"0.166","0.279","0.667","0.27"
"0.45","0.571","0.234","0.636"
"0.346","0.342","0.368","0.463"
"0.286","0.28","0.636","0.286"
"0.133","0.059","0.681","0.219"
"0.583","0.574","0.188","0.544"
"0.34","0.35","0.503","0.369"
"0.443","0.464","0.242","0.417"
"0.322","0.358","0.431","0.354"
"0.236","0.248","0.52","0.387"
"0.489","0.58","0.179","0.62"
"0.4","0.458","0.357","0.411"
"0.375","0.489","0.343","0.561"
"0.43","0.424","0.249","0.365"
"0.631","0.752","0.168","0.735"
"0.318","0.45","0.47","0.417"
"0.409","0.623","0.199","0.645"
"0.6","0.83","0.08","0.814"
"0.53","0.526","0.294","0.516"
"0.514","0.462","0.34","0.515"
"0.371","0.419","0.476","0.399"
"0.649","0.569","0.207","0.66"
"0.542","0.62","0.291","0.528"
"0.389","0.425","0.325","0.442"
"0.513","0.568","0.149","0.572"
"0.665","0.559","0.223","0.532"
"0.278","0.253","0.604","0.251"
"0.466","0.612","0.227","0.589"
"0.483","0.594","0.188","0.537"
"0.428","0.426","0.257","0.52"
"0.27","0.292","0.516","0.292"
"0.381","0.439","0.236","0.489"
"0.542","0.461","0.162","0.526"
"0.609","0.754","0.102","0.788"
"0.475","0.524","0.288","0.494"
"0.414","0.459","0.342","0.358"
"0.304","0.291","0.38","0.414"
"0.481","0.616","0.307","0.541"
"0.531","0.684","0.015","0.736"
"0.139","0.399","0.714","0.298"
"0.4","0.512","0.256","0.505"
"0.183","0.166","0.612","0.26"
"0.379","0.493","0.425","0.415"
"0.483","0.611","0.176","0.685"
"0.333","0.47","0.437","0.398"
"0.495","0.604","0.376","0.69"
"0.506","0.766","0.11","0.778"
"0.136","0.197","0.584","0.268"
"0.461","0.438","0.323","0.457"
"0.238","0.374","0.594","0.386"
"0.44","0.798","0.251","0.607"
"0.631","0.572","0.119","0.613"
"0.415","0.652","0.187","0.55"
"0.365","0.429","0.436","0.406"
"0.474","0.625","0.334","0.627"
"0.31","0.415","0.595","0.434"
"0.514","0.682","0.156","0.772"
"0.437","0.65","0.318","0.604"
"0.46","0.507","0.208","0.474"
"0.412","0.463","0.361","0.462"
"0.561","0.619","0.114","0.727"
"0.168","0.142","0.731","0.238"
"0.35","0.347","0.396","0.433"
"0.539","0.66","0.218","0.596"
"0.539","0.555","0.231","0.538"
"0.354","0.509","0.482","0.444"
"0.432","0.504","0.316","0.509"
"0.54","0.744","0.167","0.722"
"0.4","0.345","0.366","0.344"
"0.626","0.491","0.129","0.546"
"0.528","0.542","0.223","0.598"
"0.461","0.63","0.206","0.557"
"0.54","0.372","0.462","0.473"
"0.361","0.386","0.497","0.366"
"0.542","0.609","0.109","0.672"
"0.237","0.243","0.514","0.305"
"0.3","0.369","0.396","0.336"
"0.684","0.63","0.208","0.798"
"0.488","0.606","0.204","0.589"
"0.678","0.68","0.138","0.92"
"0.287","0.354","0.671","0.299"
"0.552","0.616","0.247","0.632"
"0.516","0.71","0.266","0.63"
"0.349","0.27","0.432","0.366"
"0.504","0.69","0.217","0.574"
"0.409","0.619","0.233","0.513"
"0.616","0.676","0.151","0.687"
"0.368","0.419","0.342","0.456"
"0.492","0.705","0.27","0.661"
"0.402","0.46","0.406","0.453"
"0.405","0.412","0.448","0.383"
"0.432","0.632","0.213","0.606"
"0.332","0.354","0.582","0.325"
"0.39","0.403","0.437","0.367"
"0.382","0.396","0.302","0.395"
"0.692","0.524","0.141","0.554"
"0.487","0.525","0.172","0.52"
"0.626","0.636","0.119","0.72"
"0.424","0.694","0.37","0.672"
"0.524","0.428","0.335","0.422"
"0.361","0.396","0.423","0.46"
"0.473","0.601","0.326","0.607"
"0.242","0.171","0.63","0.235"
"0.48","0.525","0.361","0.541"
"0.512","0.619","0.333","0.522"
"0.624","0.612","0.235","0.704"
"0.429","0.524","0.264","0.471"
"0.558","0.547","0.24","0.649"
"0.372","0.36","0.386","0.452"
"0.316","0.505","0.393","0.5"
"0.423","0.623","0.206","0.575"
"0.494","0.459","0.286","0.517"
"0.549","0.856","0.232","0.709"
"0.384","0.364","0.305","0.417"
"0.612","0.73","0.095","0.727"
"0.337","0.445","0.407","0.409"
"0.305","0.341","0.46","0.385"
"0.478","0.546","0.163","0.586"
"0.387","0.359","0.428","0.29"
"0.364","0.494","0.485","0.391"
"0.397","0.416","0.261","0.486"
"0.276","0.276","0.699","0.231"
"0.361","0.339","0.402","0.44"
"0.61","0.635","0.257","0.641"
"0.495","0.503","0.366","0.519"
"0.468","0.857","0.263","0.588"
"0.361","0.424","0.303","0.359"
"0.412","0.437","0.338","0.436"
"0.216","0.196","0.7","0.192"
"0.608","0.59","0.241","0.593"
"0.518","0.375","0.292","0.472"
"0.528","0.581","0.179","0.587"
"0.465","0.395","0.214","0.43"
"0.28","0.316","0.541","0.279"
"0.42","0.675","0.427","0.525"
"0.443","0.481","0.392","0.387"
"0.458","0.665","0.205","0.612"
"0.373","0.377","0.401","0.395"
"0.509","0.6","0.194","0.732"
"0.361","0.429","0.471","0.33"
"0.365","0.272","0.461","0.354"
"0.517","0.646","0.415","0.742"
"0.385","0.648","0.204","0.577"
"0.371","0.425","0.339","0.394"
"0.272","0.251","0.495","0.279"
"0.503","0.672","0.249","0.592"
"0.548","0.728","0.262","0.723"
"0.414","0.614","0.327","0.586"
"0.435","0.392","0.271","0.415"
"0.463","0.549","0.283","0.569"
"0.171","0.237","0.741","0.281"
"0.328","0.31","0.467","0.323"
"0.313","0.329","0.568","0.362"
"0.524","0.528","0.144","0.589"
"0.63","0.612","0.218","0.606"
"0.386","0.476","0.403","0.412"
"0.426","0.592","0.241","0.591"
"0.434","0.614","0.305","0.607"
"0.59","0.654","0.068","0.749"
"0.296","0.19","0.552","0.282"
"0.486","0.472","0.314","0.479"
"0.381","0.571","0.341","0.476"
"0.47","0.649","0.215","0.661"
"0.59","0.608","0.193","0.809"
"0.362","0.528","0.241","0.437"
"0.566","0.698","0.335","0.701"
"0.638","0.824","0.236","0.748"
"0.354","0.394","0.306","0.316"
"0.514","0.488","0.242","0.488"
"0.177","0.146","0.647","0.26"
"0.336","0.515","0.32","0.424"
"0.317","0.412","0.478","0.368"
"0.459","0.62","0.162","0.598"
"0.451","0.61","0.385","0.611"
"0.542","0.669","0.205","0.694"
"0.409","0.383","0.402","0.328"
"0.438","0.551","0.231","0.593"
"0.507","0.527","0.272","0.576"
"0.376","0.287","0.584","0.342"
"0.402","0.502","0.306","0.54"
"0.254","0.425","0.526","0.392"
"0.318","0.487","0.486","0.46"
"0.181","0.248","0.62","0.222"
"0.187","0.338","0.561","0.258"
"0.336","0.399","0.338","0.365"
"0.17","0.175","0.587","0.262"
"0.338","0.459","0.547","0.357"
"0.252","0.294","0.538","0.248"
"0.716","0.559","0.104","0.714"
"0.236","0.28","0.521","0.272"
"0.468","0.623","0.195","0.521"
"0.586","0.378","0.348","0.495"
"0.627","0.56","0.096","0.667"
"0.593","0.707","0.164","0.744"
"0.478","0.64","0.121","0.608"
"0.397","0.47","0.328","0.508"
"0.423","0.591","0.308","0.696"
"0.314","0.386","0.325","0.402"
"0.307","0.336","0.469","0.373"
"0.419","0.469","0.45","0.45"
"0.414","0.388","0.358","0.485"
"0.311","0.299","0.45","0.368"
"0.48","0.721","0.091","0.729"
"0.262","0.232","0.489","0.294"
"0.545","0.451","0.251","0.53"
"0.506","0.608","0.165","0.6"
"0.243","0.241","0.558","0.282"
"0.639","0.694","0.204","0.816"
"0.374","0.422","0.345","0.419"
"0.339","0.46","0.614","0.373"
"0.301","0.191","0.54","0.253"
"0.679","0.803","0.17","0.853"
"0.475","0.655","0.221","0.602"
"0.455","0.398","0.367","0.452"
"0.457","0.659","0.25","0.612"
"0.557","0.656","0.074","0.712"
"0.539","0.606","0.197","0.723"
"0.466","0.622","0.277","0.59"
"0.525","0.648","0.158","0.702"
"0.31","0.279","0.524","0.344"
"0.521","0.709","0.225","0.667"
"0.315","0.538","0.347","0.44"
"0.63","0.878","0.146","0.697"
"0.53","0.482","0.326","0.536"
"0.329","0.365","0.581","0.372"
"0.492","0.525","0.172","0.765"
"0.514","0.385","0.306","0.438"
"0.547","0.493","0.145","0.629"
"0.186","0.17","0.678","0.192"
"0.253","0.167","0.493","0.263"
"0.253","0.272","0.364","0.297"
"0.667","0.629","0.106","0.61"
"0.584","0.849","0.09","0.914"
"0.629","0.699","0.102","0.654"
"0.624","0.663","0.114","0.825"
"0.246","0.223","0.643","0.31"
"0.585","0.684","0.129","0.698"
"0.515","0.612","0.252","0.697"
"0.435","0.417","0.261","0.538"
"0.324","0.39","0.244","0.423"
"0.41","0.345","0.363","0.401"
"0.243","0.288","0.621","0.34"
"0.422","0.488","0.337","0.475"
"0.378","0.424","0.188","0.563"
"0.5","0.555","0.219","0.675"
"0.376","0.378","0.417","0.342"
"0.37","0.535","0.273","0.421"
"0.617","0.553","0.105","0.635"
"0.533","0.605","0.214","0.592"
"0.55","0.598","0.22","0.52"
"0.242","0.285","0.606","0.403"
"0.369","0.287","0.57","0.3"
"0.568","0.512","0.298","0.608"
"0.391","0.539","0.319","0.47"
"0.318","0.365","0.588","0.429"
"0.398","0.561","0.346","0.466"
"0.43","0.629","0.383","0.46"
"0.194","0.208","0.639","0.212"
"0.456","0.562","0.187","0.666"
"0.56","0.713","0.198","0.739"
"0.373","0.378","0.307","0.424"
"0.608","0.761","0.274","0.812"
"0.563","0.505","0.211","0.614"
"0.525","0.442","0.182","0.474"
"0.481","0.684","0.182","0.628"
"0.505","0.517","0.151","0.559"
"0.4","0.706","0.351","0.568"
"0.265","0.294","0.558","0.221"
"0.446","0.482","0.254","0.44"
"0.358","0.264","0.476","0.404"
"0.259","0.277","0.54","0.228"
"0.46","0.606","0.304","0.662"
"0.403","0.493","0.364","0.42"
"0.528","0.604","0.211","0.641"
"0.463","0.614","0.298","0.57"
"0.489","0.544","0.194","0.583"
"0.313","0.509","0.216","0.472"
"0.526","0.588","0.056","0.626"
"0.555","0.604","0.161","0.743"
"0.356","0.529","0.328","0.513"
"0.376","0.464","0.265","0.461"
"0.537","0.384","0.194","0.499"
"0.554","0.74","0.244","0.662"
"0.614","0.538","0.198","0.722"
"0.542","0.484","0.204","0.536"
"0.442","0.634","0.232","0.654"
"0.15","0.147","0.709","0.242"
"0.334","0.284","0.538","0.317"
"0.567","0.555","0.262","0.546"
"0.461","0.58","0.363","0.522"
"0.446","0.643","0.338","0.535"
"0.518","0.698","0.269","0.653"
"0.488","0.512","0.264","0.599"
"0.321","0.361","0.391","0.355"
"0.558","0.642","0.212","0.584"
"0.655","0.439","0.21","0.538"
"0.303","0.458","0.507","0.412"
"0.5","0.6","0.323","0.583"
"0.407","0.47","0.377","0.404"
"0.292","0.417","0.526","0.404"
"0.353","0.417","0.441","0.433"
"0.281","0.157","0.541","0.26"
"0.404","0.496","0.413","0.506"
"0.362","0.448","0.467","0.35"
"0.406","0.568","0.309","0.64"
"0.392","0.442","0.363","0.454"
"0.615","0.527","0.135","0.483"
"0.566","0.649","0.101","0.721"
"0.274","0.29","0.726","0.309"
"0.452","0.445","0.213","0.437"
"0.364","0.429","0.511","0.417"
"0.453","0.529","0.375","0.512"
"0.524","0.644","0.216","0.637"
"0.458","0.492","0.288","0.415"
"0.327","0.282","0.425","0.254"
"0.542","0.546","0.26","0.623"
"0.494","0.606","0.249","0.693"
"0.516","0.601","0.185","0.641"
"0.554","0.611","0.142","0.626"
"0.53","0.653","0.223","0.708"
"0.443","0.447","0.304","0.395"
"0.526","0.621","0.209","0.585"
"0.389","0.419","0.431","0.398"
"0.295","0.281","0.369","0.352"
"0.434","0.47","0.293","0.463"
"0.439","0.704","0.175","0.543"
"0.21","0.158","0.737","0.257"
"0.386","0.586","0.287","0.601"
"0.46","0.584","0.281","0.493"
"0.238","0.246","0.622","0.33"
"0.368","0.42","0.392","0.454"
"0.378","0.46","0.473","0.41"
"0.43","0.411","0.283","0.422"
"0.469","0.685","0.375","0.602"
"0.467","0.46","0.423","0.572"
"0.469","0.522","0.126","0.601"
"0.469","0.463","0.183","0.616"
"0.518","0.658","0.105","0.648"
"0.522","0.565","0.177","0.604"
"0.45","0.372","0.369","0.429"
"0.562","0.571","0.296","0.74"
"0.511","0.729","0.216","0.732"
"0.247","0.347","0.444","0.388"
"0.487","0.64","0.225","0.6"
"0.271","0.346","0.622","0.319"
"0.243","0.25","0.633","0.249"
"0.683","0.493","0.154","0.606"
"0.634","0.747","0.143","0.761"
"0.352","0.35","0.44","0.394"
"0.535","0.733","0.192","0.802"
"0.529","0.727","0.241","0.819"
"0.715","0.585","0.155","0.68"
"0.443","0.556","0.253","0.63"
"0.321","0.307","0.488","0.287"
"0.519","0.73","0.179","0.672"
"0.394","0.439","0.348","0.389"
"0.473","0.68","0.163","0.637"
"0.478","0.552","0.367","0.537"
"0.516","0.639","0.13","0.702"
"0.279","0.315","0.444","0.3"
"0.467","0.7","0.199","0.651"
"0.241","0.318","0.623","0.28"
"0.516","0.525","0.153","0.593"
"0.589","0.81","0.138","0.703"
"0.378","0.48","0.303","0.506"
"0.6","0.719","0.252","0.637"
"0.485","0.77","0.162","0.714"
"0.471","0.553","0.29","0.511"
"0.454","0.674","0.304","0.63"
"0.35","0.472","0.318","0.416"
"0.298","0.202","0.412","0.265"
"0.391","0.504","0.312","0.46"
"0.391","0.505","0.49","0.346"
"0.606","0.702","0.122","0.74"
"0.321","0.282","0.518","0.338"
"0.392","0.52","0.18","0.592"
"0.577","0.62","0.137","0.612"
"0.642","0.509","0.363","0.717"
"0.552","0.668","0.219","0.616"
"0.43","0.547","0.275","0.577"
"0.602","0.45","0.2","0.552"
"0.527","0.853","0.228","0.734"
"0.192","0.154","0.793","0.302"
"0.624","0.701","0.138","0.705"
"0.456","0.553","0.205","0.48"
"0.255","0.16","0.536","0.271"
"0.631","0.622","0.191","0.692"
"0.516","0.638","0.211","0.662"
"0.512","0.598","0.239","0.63"
"0.381","0.518","0.417","0.475"
"0.136","0.325","0.651","0.333"
"0.606","0.706","0.264","0.77"
"0.391","0.536","0.299","0.519"
"0.295","0.242","0.628","0.335"
"0.243","0.254","0.61","0.335"
"0.338","0.275","0.406","0.295"
"0.316","0.369","0.329","0.395"
"0.216","0.339","0.463","0.39"
"0.531","0.614","0.154","0.541"
"0.179","0.214","0.576","0.246"
"0.285","0.316","0.396","0.394"
"0.544","0.74","0.058","0.693"
"0.482","0.577","0.346","0.553"
"0.312","0.318","0.51","0.293"
"0.438","0.599","0.422","0.66"
"0.29","0.472","0.488","0.357"
"0.338","0.437","0.38","0.44"
"0.568","0.679","0.175","0.795"
"0.289","0.398","0.363","0.447"
"0.534","0.599","0.124","0.696"
"0.582","0.724","0.281","0.682"
"0.472","0.697","0.206","0.646"
"0.281","0.267","0.62","0.342"
"0.258","0.408","0.376","0.362"
"0.603","0.654","0.151","0.712"
"0.497","0.715","0.256","0.677"
"0.46","0.512","0.126","0.51"
"0.193","0.306","0.566","0.271"
"0.279","0.307","0.497","0.448"
"0.524","0.638","0.2","0.535"
"0.631","0.563","0.158","0.585"
"0.579","0.613","0.191","0.595"
"0.467","0.605","0.115","0.699"
"0.312","0.34","0.578","0.37"
"0.262","0.223","0.472","0.278"
"0.464","0.675","0.422","0.514"
"0.399","0.588","0.294","0.702"
"0.484","0.488","0.224","0.502"
"0.53","0.639","0.271","0.507"
"0.358","0.279","0.596","0.424"
"0.483","0.52","0.153","0.534"
"0.53","0.493","0.142","0.534"
"0.596","0.651","0.142","0.693"
